"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2022-10-18","119.27","129.90","112.35","140.48"
"2022-10-19","119.41","130.39","112.40","140.88"
"2022-10-20","119.67","130.51","112.74","140.94"
"2022-10-21","119.80","130.64","112.83","141.19"
"2022-10-24","119.72","130.55","112.61","141.47"
"2022-10-25","120.21","130.84","113.00","142.21"
"2022-10-26","120.27","130.36","113.22","141.89"
"2022-10-27","120.64","130.96","113.50","142.48"
"2022-10-28","120.25","130.74","113.11","142.08"
"2022-10-31","120.21","130.93","113.05","142.09"
"2022-11-01","120.26","130.74","113.29","141.63"
"2022-11-02","120.11","130.57","113.14","141.48"
"2022-11-03","119.50","130.33","112.64","140.59"
"2022-11-04","120.71","130.84","114.08","141.21"
"2022-11-07","120.72","130.66","113.94","141.61"
"2022-11-08","121.09","130.97","114.22","142.24"
"2022-11-09","120.85","130.82","114.04","141.83"
"2022-11-10","121.14","130.54","114.32","142.18"
"2022-11-11","121.14","130.54","114.32","142.18"
"2022-11-14","121.09","129.67","114.47","141.59"
"2022-11-15","120.80","129.10","114.26","141.08"
"2022-11-16","120.77","129.23","114.08","141.44"
"2022-11-17","120.91","129.83","113.95","142.28"
"2022-11-18","120.42","129.15","113.62","141.37"
"2022-11-21","120.27","129.41","113.41","141.38"
"2022-11-22","120.58","129.55","113.73","141.64"
"2022-11-23","120.35","129.06","113.44","141.58"
"2022-11-24","120.54","128.99","113.68","141.65"
"2022-11-25","120.34","128.91","113.44","141.53"
"2022-11-28","119.75","128.37","112.83","141.00"
"2022-11-29","118.51","126.90","111.91","138.88"
"2022-11-30","118.90","127.11","112.45","138.87"
"2022-12-01","118.89","126.48","112.51","138.69"
"2022-12-02","118.57","126.13","112.19","138.38"
"2022-12-05","118.15","125.81","111.72","138.06"
"2022-12-06","117.38","125.21","110.86","137.51"
"2022-12-07","117.29","124.96","110.86","137.18"
"2022-12-08","117.70","125.32","111.25","137.65"
"2022-12-09","117.28","124.87","110.83","137.23"
"2022-12-12","117.22","124.98","110.67","137.44"
"2022-12-13","117.69","125.02","111.22","137.71"
"2022-12-14","117.54","124.83","111.03","137.66"
"2022-12-15","117.22","124.82","110.63","137.51"
"2022-12-16","116.84","124.44","110.30","136.99"
"2022-12-19","117.13","124.74","110.58","137.31"
"2022-12-20","117.10","124.43","110.61","137.14"
"2022-12-21","117.18","124.52","110.71","137.16"
"2022-12-22","116.83","124.17","110.43","136.61"
"2022-12-23","117.17","124.42","110.84","136.78"
"2022-12-26","117.17","124.42","110.84","136.78"
"2022-12-27","117.17","124.42","110.84","136.78"
"2022-12-28","117.49","124.77","111.15","137.17"
"2022-12-29","117.40","124.51","111.09","136.96"
"2022-12-30","117.33","124.28","111.11","136.68"
"2023-01-02","117.33","124.28","111.11","136.68"
"2023-01-03","116.65","123.84","110.43","135.99"
"2023-01-04","117.77","124.85","111.55","137.13"
"2023-01-05","117.47","124.70","111.38","136.45"
"2023-01-06","117.66","124.46","111.80","136.09"
"2023-01-09","118.06","124.36","112.29","136.27"
"2023-01-10","117.68","123.98","111.98","135.71"
"2023-01-11","117.56","123.78","111.94","135.37"
"2023-01-12","117.53","123.34","112.03","135.03"
"2023-01-13","117.09","122.69","111.71","134.28"
"2023-01-16","117.28","122.99","111.82","134.67"
"2023-01-17","117.37","123.12","111.85","134.93"
"2023-01-18","116.83","122.44","111.38","134.19"
"2023-01-19","116.81","122.66","111.14","134.72"
"2023-01-20","117.21","123.06","111.58","135.04"
"2023-01-23","117.49","123.28","111.87","135.29"
"2023-01-24","117.56","123.33","111.93","135.39"
"2023-01-25","117.24","122.89","111.64","135.01"
"2023-01-26","117.65","123.34","112.06","135.39"
"2023-01-27","117.96","123.66","112.38","135.67"
"2023-01-30","117.53","123.15","112.06","134.95"
"2023-01-31","117.66","123.36","112.15","135.20"
"2023-02-01","117.68","123.17","112.20","135.14"
"2023-02-02","117.61","122.95","112.23","134.80"
"2023-02-03","117.59","123.55","111.97","135.38"
"2023-02-06","117.68","124.14","111.88","135.94"
"2023-02-07","117.67","124.07","111.93","135.78"
"2023-02-08","117.62","123.92","111.90","135.68"
"2023-02-09","117.51","123.68","111.79","135.55"
"2023-02-10","118.23","124.58","112.54","136.23"
"2023-02-13","118.38","124.72","112.68","136.42"
"2023-02-14","118.27","124.52","112.59","136.23"
"2023-02-15","118.08","124.68","112.29","136.33"
"2023-02-16","117.81","124.38","112.05","136.00"
"2023-02-17","117.41","123.97","111.70","135.42"
"2023-02-20","117.41","123.97","111.70","135.42"
"2023-02-21","117.18","123.74","111.48","135.18"
"2023-02-22","117.02","123.65","111.34","134.96"
"2023-02-23","117.03","123.73","111.38","134.91"
"2023-02-24","116.79","123.83","111.00","135.03"
"2023-02-27","117.10","124.04","111.27","135.42"
"2023-02-28","116.73","123.60","110.95","134.93"
"2023-03-01","116.31","122.79","110.81","133.76"
"2023-03-02","116.57","123.33","111.01","134.21"
"2023-03-03","116.38","122.92","110.93","133.74"
"2023-03-06","116.29","122.77","110.76","133.81"
"2023-03-07","115.82","122.64","110.24","133.45"
"2023-03-08","115.25","122.05","109.82","132.53"
"2023-03-09","115.21","122.01","109.66","132.78"
"2023-03-10","114.98","121.67","109.27","132.94"
"2023-03-13","115.47","122.05","109.59","133.87"
"2023-03-14","115.88","122.45","110.04","134.21"
"2023-03-15","115.59","122.67","109.58","134.34"
"2023-03-16","115.73","122.68","109.73","134.44"
"2023-03-17","115.60","122.35","109.65","134.20"
"2023-03-20","115.92","122.50","109.93","134.61"
"2023-03-21","115.52","121.97","109.63","133.98"
"2023-03-22","115.33","121.64","109.49","133.63"
"2023-03-23","115.29","121.24","109.59","133.24"
"2023-03-24","114.90","121.19","109.13","133.02"
"2023-03-27","115.48","121.70","109.74","133.54"
"2023-03-28","115.71","121.73","110.04","133.62"
"2023-03-29","116.16","122.22","110.53","133.97"
"2023-03-30","116.33","122.22","110.72","134.09"
"2023-03-31","116.36","122.26","110.81","133.93"
"2023-04-03","117.18","123.12","111.51","135.09"
"2023-04-04","117.01","122.86","111.28","135.07"
"2023-04-05","117.00","122.93","111.21","135.22"
"2023-04-06","116.85","122.79","111.09","134.99"
"2023-04-07","116.85","122.79","111.09","134.99"
"2023-04-10","116.63","122.75","110.95","134.55"
"2023-04-11","116.88","122.89","111.16","134.91"
"2023-04-12","116.91","122.66","111.25","134.80"
"2023-04-13","117.40","122.93","111.77","135.24"
"2023-04-14","117.55","123.23","111.93","135.35"
"2023-04-17","117.48","123.40","111.84","135.34"
"2023-04-18","117.50","123.34","111.83","135.44"
"2023-04-19","117.15","123.12","111.38","135.31"
"2023-04-20","116.83","122.68","111.13","134.81"
"2023-04-21","116.26","122.11","110.55","134.26"
"2023-04-24","116.17","121.97","110.42","134.27"
"2023-04-25","115.70","121.67","109.86","134.00"
"2023-04-26","115.56","121.42","109.71","133.91"
"2023-04-27","115.69","121.57","109.89","133.90"
"2023-04-28","115.96","121.83","110.25","133.96"
"2023-05-01","116.28","122.22","110.62","134.17"
"2023-05-02","115.72","121.67","110.01","133.69"
"2023-05-03","115.49","121.20","109.81","133.38"
"2023-05-04","115.87","121.57","110.20","133.77"
"2023-05-05","116.98","122.65","111.36","134.77"
"2023-05-08","117.60","123.28","111.92","135.56"
"2023-05-09","117.42","123.21","111.78","135.28"
"2023-05-10","117.39","123.03","111.83","135.02"
"2023-05-11","116.72","122.52","111.16","134.35"
"2023-05-12","116.38","122.32","110.87","133.87"
"2023-05-15","116.71","122.60","111.25","134.10"
"2023-05-16","117.07","123.05","111.55","134.62"
"2023-05-17","117.24","123.44","111.62","135.04"
"2023-05-18","117.27","123.80","111.52","135.39"
"2023-05-19","117.08","123.45","111.39","135.05"
"2023-05-22","117.08","123.45","111.39","135.05"
"2023-05-23","117.39","124.07","111.50","135.87"
"2023-05-24","116.69","123.31","110.94","134.81"
"2023-05-25","116.54","123.37","110.72","134.81"
"2023-05-26","116.45","123.15","110.77","134.37"
"2023-05-29","116.68","123.38","111.03","134.55"
"2023-05-30","116.67","123.40","110.94","134.73"
"2023-05-31","116.87","123.84","111.04","135.21"
"2023-06-01","117.59","124.28","111.79","135.84"
"2023-06-02","117.88","124.49","112.23","135.79"
"2023-06-05","117.98","124.67","112.31","135.93"
"2023-06-06","118.13","124.85","112.47","136.07"
"2023-06-07","118.43","125.10","112.78","136.36"
"2023-06-08","118.42","124.93","112.71","136.49"
"2023-06-09","118.51","124.97","112.88","136.38"
"2023-06-12","118.34","124.83","112.70","136.21"
"2023-06-13","118.68","125.05","113.06","136.52"
"2023-06-14","118.62","124.83","113.03","136.40"
"2023-06-15","118.87","124.95","113.26","136.71"
"2023-06-16","119.29","125.33","113.70","137.07"
"2023-06-19","119.37","125.55","113.72","137.32"
"2023-06-20","119.21","125.52","113.46","137.38"
"2023-06-21","119.66","125.93","113.88","137.95"
"2023-06-22","119.91","126.23","114.10","138.28"
"2023-06-23","119.78","126.31","113.99","138.11"
"2023-06-26","120.26","126.85","114.35","138.92"
"2023-06-27","119.91","126.35","114.05","138.39"
"2023-06-28","119.44","126.10","113.53","138.06"
"2023-06-29","119.58","126.36","113.63","138.28"
"2023-06-30","119.59","126.26","113.64","138.28"
"2023-07-03","119.59","126.26","113.64","138.28"
"2023-07-04","119.57","126.06","113.84","137.72"
"2023-07-05","119.25","125.87","113.46","137.55"
"2023-07-06","118.78","125.55","112.81","137.51"
"2023-07-07","118.90","125.34","112.99","137.48"
"2023-07-10","118.90","125.26","112.97","137.54"
"2023-07-11","118.93","125.12","113.05","137.43"
"2023-07-12","118.96","124.59","113.26","137.02"
"2023-07-13","119.20","124.56","113.48","137.30"
"2023-07-14","118.60","123.85","112.99","136.44"
"2023-07-17","118.65","123.97","112.97","136.63"
"2023-07-18","118.57","123.85","112.94","136.45"
"2023-07-19","118.97","124.47","113.26","137.06"
"2023-07-20","119.03","124.58","113.40","136.89"
"2023-07-21","118.87","124.62","113.19","136.89"
"2023-07-24","119.20","124.94","113.61","136.99"
"2023-07-25","119.04","124.71","113.54","136.56"
"2023-07-26","118.64","124.22","113.14","136.17"
"2023-07-27","118.93","124.64","113.47","136.37"
"2023-07-28","118.56","124.16","113.20","135.72"
"2023-07-31","119.09","124.77","113.74","136.28"
"2023-08-01","118.45","124.44","112.99","135.90"
"2023-08-02","118.29","124.48","112.70","136.06"
"2023-08-03","118.33","124.69","112.55","136.58"
"2023-08-04","118.01","124.10","112.29","136.10"
"2023-08-07","118.01","124.10","112.29","136.10"
"2023-08-08","117.54","123.99","111.69","135.96"
"2023-08-09","117.64","123.97","111.84","135.91"
"2023-08-10","117.72","123.96","111.98","135.83"
"2023-08-11","117.69","124.17","111.86","136.02"
"2023-08-14","117.78","124.51","111.84","136.43"
"2023-08-15","117.71","124.52","111.64","136.65"
"2023-08-16","117.48","124.36","111.43","136.36"
"2023-08-17","117.45","124.36","111.42","136.31"
"2023-08-18","117.17","124.02","111.20","135.87"
"2023-08-21","117.22","124.04","111.25","135.89"
"2023-08-22","117.14","123.94","111.27","135.58"
"2023-08-23","116.95","123.58","111.21","135.04"
"2023-08-24","116.88","123.54","111.22","134.76"
"2023-08-25","116.59","123.31","110.98","134.36"
"2023-08-28","116.67","123.39","111.05","134.48"
"2023-08-29","116.63","123.28","110.97","134.52"
"2023-08-30","116.92","123.38","111.22","134.89"
"2023-08-31","117.13","123.77","111.42","135.15"
"2023-09-01","116.90","123.72","111.14","135.07"
"2023-09-04","116.90","123.72","111.14","135.07"
"2023-09-05","117.03","124.34","111.04","135.77"
"2023-09-06","116.97","124.44","110.84","136.08"
"2023-09-07","116.86","124.39","110.72","136.00"
"2023-09-08","117.26","124.83","111.06","136.54"
"2023-09-11","117.34","124.59","111.33","136.14"
"2023-09-12","117.54","124.82","111.58","136.21"
"2023-09-13","117.47","124.61","111.64","135.80"
"2023-09-14","117.88","125.14","112.11","136.09"
"2023-09-15","117.77","125.01","112.03","135.89"
"2023-09-18","118.11","125.40","112.30","136.44"
"2023-09-19","118.68","125.99","112.82","137.12"
"2023-09-20","118.59","125.80","112.78","136.92"
"2023-09-21","118.38","125.89","112.42","137.08"
"2023-09-22","118.53","126.01","112.64","137.05"
"2023-09-25","118.77","126.56","112.74","137.68"
"2023-09-26","118.58","126.49","112.47","137.68"
"2023-09-27","118.84","127.04","112.61","138.23"
"2023-09-28","118.87","126.93","112.65","138.25"
"2023-09-29","118.42","126.26","112.36","137.39"
"2023-10-02","118.42","126.26","112.36","137.39"
"2023-10-03","117.39","125.74","111.12","136.88"
"2023-10-04","117.09","125.39","110.73","136.79"
"2023-10-05","117.24","125.61","110.74","137.30"
"2023-10-06","117.63","126.00","111.08","137.86"
"2023-10-09","117.63","126.00","111.08","137.86"
"2023-10-10","118.13","126.25","111.69","138.06"
"2023-10-11","117.89","125.88","111.58","137.50"
"2023-10-12","117.63","125.78","111.32","137.20"
"2023-10-13","117.74","126.04","111.39","137.44"
"2023-10-16","118.01","126.24","111.64","137.77"
"2023-10-17","117.75","125.94","111.36","137.55"
"2023-10-18","117.61","125.97","111.12","137.67"
"2023-10-19","117.35","125.69","110.80","137.54"
"2023-10-20","117.50","125.82","110.95","137.70"
"2023-10-23","117.36","125.53","110.85","137.46"
"2023-10-24","117.11","125.33","110.64","137.09"
"2023-10-25","116.80","125.11","110.31","136.84"
"2023-10-26","116.48","124.82","110.06","136.32"
"2023-10-27","116.03","124.17","109.71","135.61"
"2023-10-30","116.14","124.19","109.80","135.76"
"2023-10-31","115.94","124.10","109.64","135.48"
"2023-11-01","115.92","124.08","109.70","135.22"
"2023-11-02","116.27","124.02","110.21","135.15"
"2023-11-03","116.61","123.94","110.68","135.18"
"2023-11-06","116.59","123.86","110.71","135.05"
"2023-11-07","116.04","123.42","110.21","134.34"
"2023-11-08","115.76","123.16","109.91","134.12"
"2023-11-09","115.97","123.44","110.05","134.48"
"2023-11-10","115.83","123.47","109.84","134.57"
"2023-11-13","115.83","123.47","109.84","134.57"
"2023-11-14","115.94","122.94","110.08","134.30"
"2023-11-15","116.26","123.20","110.48","134.46"
"2023-11-16","115.54","122.34","109.85","133.47"
"2023-11-17","115.63","122.32","109.97","133.49"
"2023-11-20","115.27","121.62","109.74","132.76"
"2023-11-21","115.45","121.76","109.95","132.89"
"2023-11-22","115.47","121.99","109.94","132.99"
"2023-11-23","115.60","122.07","110.07","133.13"
"2023-11-24","116.16","122.58","110.59","133.80"
"2023-11-27","116.01","122.37","110.44","133.63"
"2023-11-28","116.31","122.54","110.72","133.99"
"2023-11-29","116.22","122.45","110.64","133.91"
"2023-11-30","116.62","123.16","110.90","134.65"
"2023-12-01","117.13","123.58","111.50","134.95"
"2023-12-04","117.08","123.75","111.32","135.22"
"2023-12-05","116.87","123.64","111.10","135.03"
"2023-12-06","116.86","123.58","111.18","134.80"
"2023-12-07","116.60","123.25","110.83","134.77"
"2023-12-08","116.80","123.57","111.03","134.98"
"2023-12-11","117.10","124.02","111.24","135.48"
"2023-12-12","116.73","123.51","110.91","135.02"
"2023-12-13","117.00","123.75","111.14","135.41"
"2023-12-14","117.49","123.58","111.73","135.65"
"2023-12-15","117.97","124.19","112.24","136.07"
"2023-12-18","117.95","124.24","112.19","136.15"
"2023-12-19","118.11","124.19","112.43","136.07"
"2023-12-20","118.26","124.40","112.58","136.27"
"2023-12-21","118.33","124.36","112.60","136.43"
"2023-12-22","118.61","124.48","112.94","136.57"
"2023-12-25","118.61","124.48","112.94","136.57"
"2023-12-26","118.61","124.48","112.94","136.57"
"2023-12-27","118.91","124.64","113.20","137.00"
"2023-12-28","118.74","124.36","113.13","136.55"
"2023-12-29","118.68","124.35","113.09","136.45"
"2024-01-01","118.68","124.35","113.09","136.45"
"2024-01-02","118.34","124.41","112.62","136.40"
"2024-01-03","118.14","124.36","112.44","136.17"
"2024-01-04","118.15","124.37","112.43","136.24"
"2024-01-05","118.10","124.21","112.49","135.90"
"2024-01-08","117.84","123.89","112.22","135.65"
"2024-01-09","117.84","124.05","112.15","135.83"
"2024-01-10","117.95","124.19","112.22","136.05"
"2024-01-11","117.70","123.92","112.02","135.67"
"2024-01-12","117.74","123.82","112.14","135.50"
"2024-01-15","117.45","123.65","111.82","135.28"
"2024-01-16","117.52","124.16","111.69","135.86"
"2024-01-17","117.39","124.21","111.47","135.96"
"2024-01-18","117.47","124.23","111.60","135.90"
"2024-01-19","117.74","124.42","111.91","136.08"
"2024-01-22","117.84","124.56","111.95","136.35"
"2024-01-23","117.78","124.63","111.87","136.32"
"2024-01-24","117.40","123.93","111.62","135.60"
"2024-01-25","117.48","124.19","111.67","135.78"
"2024-01-26","117.83","124.51","112.02","136.14"
"2024-01-29","118.02","124.82","112.18","136.40"
"2024-01-30","118.17","124.92","112.32","136.58"
"2024-01-31","118.27","124.94","112.42","136.67"
"2024-02-01","118.18","124.83","112.36","136.51"
"2024-02-02","117.98","124.83","112.17","136.29"
"2024-02-05","117.56","124.60","111.75","135.84"
"2024-02-06","117.58","124.46","111.87","135.61"
"2024-02-07","117.85","124.71","112.11","136.00"
"2024-02-08","118.01","125.00","112.20","136.31"
"2024-02-09","118.02","124.95","112.23","136.26"
"2024-02-12","118.06","124.97","112.31","136.24"
"2024-02-13","117.42","124.55","111.66","135.58"
"2024-02-14","117.40","124.46","111.69","135.43"
"2024-02-15","117.76","124.72","112.03","135.88"
"2024-02-16","117.84","124.81","112.10","135.97"
"2024-02-19","117.84","124.81","112.10","135.97"
"2024-02-20","117.40","124.20","111.68","135.45"
"2024-02-21","117.47","124.30","111.75","135.54"
"2024-02-22","117.66","124.52","111.89","135.84"
"2024-02-23","117.67","124.55","111.86","135.97"
"2024-02-26","117.46","124.30","111.66","135.74"
"2024-02-27","117.36","124.15","111.60","135.52"
